Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL1256459,CCC(=O)N1CCN(CC1)c2ccc(cc2C(F)(F)F)N3C(=O)C=Cc4cnc5ccc(cc5c34)c6cnc7ccccc7c6,7.85,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL1289926,CNC(=O)c1ccccc1Sc2ccc3c(\C=C\c4ccccn4)n[nH]c3c2,4.67,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL94657,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C,9.76,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL3349342,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C3(CC(O)CO)CC3,6.7,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL507361,OC[C@@H](O)CONC(=O)c1ccc(F)c(F)c1Nc2ccc(I)cc2F,7.42,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL3581896,CC1(C)[C@H](O)C[C@H](O)[C@]2(C)[C@H]3CC[C@](C)(C=C)C=C3CC[C@@H]12,4.91,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,4.26,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL2022975,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N5CCCC5)n3)cc2)CC1,8.7,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n3c4ccccc4c5c6C(=O)NCc6c7c8ccccc8n2c7c35,6.64,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL473417,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(c2)c3ccccn3)c(Cl)c1,4.1,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL189963,CC(=O)C1=C(C)c2cnc(Nc3ccc(cn3)N4CCNCC4)nc2N(C5CCCC5)C1=O,4.29,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL65,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,8.51,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL159,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,8.9,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL1023,Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)O)C(C)(C)CCC2(C)C,5.4,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL1242367,CCNc1cc(N[C@@H]2CC[C@H](O)CC2)nc(Nc3ccc4c(ccn4Cc5ccccc5)c3)n1,4.47,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL1972860,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c2ccccc2,8.42,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL259181,OC[C@H](Cc1ccccc1)Nc2nc(Oc3ccc4CCCc4c3)nc5c2ncn5Cc6ccc(cc6)c7ccccc7,5.55,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL575448,C[C@]1(CCCN1c2nc(Nc3cc(n[nH]3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,7.11,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL2144069,CN1C=Nc2ccc(Nc3cc(NC(=O)c4cccc(c4)C(C)(C)C#N)ccc3C)cc2C1=O,7.56,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,8.5,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL102714,Cn1cc(C2=C(C(=O)NC2=O)c3ccc(Cl)cc3Cl)c4ccccc14,4.17,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL221137,CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O,5.27,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL483847,NC(=O)c1cccc(c1)c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2,4.11,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL572881,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc4ccncc4)ccc12,4.37,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL98,ONC(=O)CCCCCCC(=O)Nc1ccccc1,5.64,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL2022977,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccc(F)cc4S(=O)(=O)N5CCCC5)n3)cc2)CC1,8.05,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL2023346,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(n3)c4ccc(F)cc4S(=O)(=O)N5CCCC5)cc2)CC1,6.72,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL2023347,CN(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3ccc(cc3)N(C)C4CCN(C)CC4)ncc2Cl,6.39,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL188678,O=C1C=C(Oc2c1cccc2c3cccc4c5ccccc5sc34)N6CCOCC6,4.05,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL573107,CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12,5.51,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL450786,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc4c(Cl)cccc4Cl)c(C)c1C(=O)N5CCC[C@@H]5CN6CCCC6,4.26,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL96926,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)\C(=C/C)\C)C(=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@H](C[C@](C)(OC(=O)C)[C@@H]12)OC(=O)CCC)C,10.17,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL27759,Nc1ccccc1NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2,5.85,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL608533,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,4.29,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL1171837,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc4cnc5cccnn45)cc2C(F)(F)F)CC1,4.18,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL213100,COc1ccc(N(C(=O)Oc2c(C)cccc2C)c3ccnc(Nc4ccc(cc4)N5CCN(C)CC5)n3)c(OC)c1,5.21,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL401930,Cc1cc(cc2[nH]c(nc12)C3=C(NC[C@@H](O)c4cccc(Cl)c4)C=CNC3=O)N5CCOCC5,6.4,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL515416,Cc1ccc(cc1)c2c(C(=O)CCl)n(CCCO)c3ncnc(N)c23,5.56,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL1084546,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,4.32,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL558642,OC(=O)c1ccc(cc1C2CCCC2)c3c[nH]c4ncc(cc34)c5ccccc5,5.66,CHEMBL614241,PSN1,CHEMBL3307348
CHEMBL185,FC1=CNC(=O)NC1=O,5.21,CHEMBL614241,PSN1,CHEMBL3307348
