Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL96926,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)\C(=C/C)\C)C(=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@H](C[C@](C)(OC(=O)C)[C@@H]12)OC(=O)CCC)C,8.06,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL575448,C[C@]1(CCCN1c2nc(Nc3cc(n[nH]3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,5.93,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL452705,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](N[C@@H](Cc4ccccc4)C(=O)OCCCCCN5C=C(F)C(=O)NC5=O)c6cc7OCOc7cc26,4.41,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL453471,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](N[C@@H](CC(C)C)C(=O)OCCCN4C=C(F)C(=O)NC4=O)c5cc6OCOc6cc25,4.23,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL446338,CC[C@H](C)[C@H](N[C@H]1[C@H]2COC(=O)[C@@H]2[C@H](c3cc(OC)c(O)c(OC)c3)c4cc5OCOc5cc14)C(=O)OCCCN6C=C(F)C(=O)NC6=O,4.25,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL3589122,CCCCCCCCCC(=O)OC[C@@]1(C)CCC[C@]2(C)[C@@H]1CC[C@]34C[C@](C)(CC[C@@H]23)C=C4,4.68,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1277904,CN1C(=O)N(C)c2nc(C)c3C(=O)C(=CC(=O)c3c2C1=O)Nc4ccc(cc4)[N+](=O)[O-],6.0,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1278166,CN1C(=O)N(C)c2ncc3C(=O)C(=CC(=O)c3c2C1=O)NC45CC6CC(CC(C6)C4)C5,5.7,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL442894,CN1C(=O)N(C)c2ncc3C(=O)C=CC(=O)c3c2C1=O,4.1000000000000005,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL3589115,C[C@]12CC[C@H]3[C@]4(C)CCC[C@](C)(COC(=O)\C=C\c5cccc(Cl)c5)[C@H]4CC[C@@]3(C1)C=C2,4.92,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2380315,CCSc1nc(c2cc(OC)c(OC)c(OC)c2)c([nH]1)c3cccc(OC)c3OC,4.41,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2380495,CCSc1nc(c2ccc(OC)c(OC)c2)c([nH]1)c3ccc(OC)c(OC)c3,4.47,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2380497,CCSc1nc(c2cc(OC)c(OC)c(OC)c2)c([nH]1)c3ccc(OC)c(OC)c3,4.43,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2380496,COc1ccc(cc1OC)c2[nH]c(SC)nc2c3cc(OC)c(OC)c(OC)c3,4.98,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL223862,OC(=O)c1ccc(O)c(NC(=O)COc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)c1,6.46,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1812603,O=C1CCCc2nc(c3ccccc3)c4C(=O)C=CC(=O)c4c12,4.86,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1812605,O=C1CCCc2nc(c3ccsc3)c4C(=O)C=CC(=O)c4c12,4.43,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1812609,CN(C1=CC(=O)c2c(cnc3CCCC(=O)c23)C1=O)c4ccccc4,5.33,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1276913,CN(C1=CC(=O)c2c(cnc3N(C)C(=O)N(C)C(=O)c23)C1=O)c4ccccc4,5.68,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2386709,CO[C@@]12C[C@H]3[C@@H](C[C@H](OC(=O)C)[C@@]4(O)C(C)(C)C[C@H](OC(=O)C)[C@H](OC(=O)C)[C@]34C)[C@](C)(O)C1=CC(=O)O2,4.54,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2386704,CC(=O)O[C@H]1CCC(C)(C)C2=CC(=O)c3c(C)c4ccoc4cc3[C@@]12C,5.19,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL1277362,CCCCNC1=CC(=O)c2c3C(=O)N(C)C(=O)N(C)c3nc(C)c2C1=O,5.28,CHEMBL613860,AGS,CHEMBL3308078
CHEMBL2380504,CCSc1nc(c2cc(OC)c(OC)c(OC)c2)c([nH]1)c3ccc(OC)cc3,7.16,CHEMBL613860,AGS,CHEMBL3308078
