Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL558642,OC(=O)c1ccc(cc1C2CCCC2)c3c[nH]c4ncc(cc34)c5ccccc5,5.3,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1972860,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c2ccccc2,4.92,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL9470,CC(=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O)C,5.74,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164696,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3)c4ccc(OCC5CCCCC5)cc4n2CC6CCCCC6,6.43,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164695,[Br-].Cc1c2c(cc[n+]1Cc3ccc(F)cc3)c4ccc(OCc5ccc(F)cc5)cc4n2Cc6ccc(F)cc6,5.51,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2363137,Cc1cc(ccc1NS(=O)(=O)c2cc(Cl)ccc2Cl)[N+](=O)[O-],5.02,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL608533,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,5.3,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164716,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3)c4ccc(OCc5ccccc5)cc4n2Cc6ccccc6,6.16,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164692,[Br-].Cc1c2c(cc[n+]1Cc3ccc(F)cc3)c4ccc(OCc5cccc(F)c5)cc4n2Cc6cccc(F)c6,5.47,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1645550,Cc1nccc2c3ccc(OCCc4ccccc4)cc3[nH]c12,5.1,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1645548,Cc1nccc2c3ccc(OCC4CCCCC4)cc3[nH]c12,5.09,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164715,[Br-].Cc1c2[nH]c3cc(OCc4ccccc4)ccc3c2cc[n+]1Cc5ccccc5,5.26,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164714,CCCn1c2cc(OCc3ccccc3)ccc2c4ccnc(C)c14,5.05,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1801204,COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C,6.1,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2041933,NC(=O)Nc1cc(sc1C(=O)N[C@H]2CCCNC2)c3cccc(F)c3,6.41,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL102714,Cn1cc(C2=C(C(=O)NC2=O)c3ccc(Cl)cc3Cl)c4ccccc14,4.14,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL379975,Oc1ccc2[nH]c3cc(c4ccccc4Cl)c5C(=O)NC(=O)c5c3c2c1,4.53,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL2164698,[Br-].Cc1c2c(cc[n+]1Cc3ccc(F)cc3)c4ccc(OCC5CCCCC5)cc4n2CC6CCCCC6,6.0,CHEMBL1075556,OE33,CHEMBL3308776
CHEMBL1645553,Cc1nccc2c3ccc(OCc4ccncc4)cc3[nH]c12,5.2,CHEMBL1075556,OE33,CHEMBL3308776
