Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL2164710,Cc1nccc2c3ccc(OCc4cccc(F)c4)cc3n(Cc5cccc(F)c5)c12,4.57,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2037433,C\C(=N/NC(=S)Nc1cccc(I)c1)\c2ccccn2,7.21,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1630582,C\C(=N/NC(=S)Nc1cccc(Cl)c1)\c2ccccn2,9.0,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL595929,CC1(C)CC(NC(=S)Nc2cccc(c2)C#N)c3cc(F)ccc3O1,4.41,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2164697,[Br-].Cc1c2c(cc[n+]1Cc3ccccc3F)c4ccc(OCC5CCCCC5)cc4n2CC6CCCCC6,7.16,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1086767,OC(=O)C1CCC(CN(Cc2ccc(O)c3ncccc23)Cc4ccc(O)c5ncccc45)CC1,5.01,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL478508,Oc1ccc(CN(Cc2ccccc2)Cc3ccc(O)c4ncccc34)c5cccnc15,6.6,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL180966,CN(CC[C@@H](Oc1ccc(cc1)c2ccccc2)c3ccc(F)cc3)CC(=O)O,8.32,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL474038,CC(C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)C(C)C)[C@H](C)[C@@H](C)O,8.4,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL1778208,C[C@@H]1Nc2cc(ccc2C(=O)N)n3c(CCCNC1=O)c(C)c4C(=O)CC(C)(C)Cc34,7.38,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2037442,C\C(=N\NC(=S)Nc1ccccc1F)\c2ccccn2,8.51,CHEMBL614775,T98G,CHEMBL3307777
CHEMBL2037447,C\C(=N\NC(=S)Nc1cccc(I)c1)\c2ccccn2,7.21,CHEMBL614775,T98G,CHEMBL3307777
