Smiles,pChEMBL Value
CC1(COc2cc(OCC3(C)CO3)c4C(=O)c5ccccc5Oc4c2)CO1,4.82
CC[C@@]12CCCN3CCc4c([C@H]13)n([C@H](C2)c5cc6c(NC7=C(C[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)cc5O)c%10ccccc4%10,5.0
Cc1ccc(\C=C(/C#N)\c2nc3ccccc3[nH]2)cc1,5.1
CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN(CC)CC)c(OC)cc34)ccc2s1,5.175
CCOC(=O)c1cc2cc(Nc3ncnc4cc(OCCCN5CCCCC5C)c(OC)cc34)ccc2s1,5.38
COc1cc(ccc1O)C(=O)O[C@@H]2CCCC[C@H]2OC(=O)c3ccc(O)c(OC)c3,4.33
COc1cc(Cc2nc3c(N)ncnc3n2CCCC#C)cc(OC)c1OC,4.48
CCCCc1ccc2[nH]c(c3ccc(OC)cc3)c(\C=N\NC(=O)c4ccc(OC)cc4)c2c1,6.65
COc1cc(Sc2c[nH]c3ccc(C)cc23)cc(OC)c1OC,7.8
Cl.CCN(CC)CCN1CC(=O)NC2(CSC3=C2C(=O)c4ccccc4C3=O)C1=O,7.37
CN(C)CCN1CC(=O)N[C@@]2(CSC3=C2C(=O)c4ccccc4C3=O)C1=O,7.7
CC(=O)c1c2C(=O)c3ncccc3C(=O)c2n4cccc(F)c14,5.03
CC(=CCn1c2ccccc2c3c4OCN(CC=C)Cc4ccc13)C,4.43
O=C1O[C@H](CC=C1)c2ccnc3ccccc23,4.49
Cc1ccc([C@H]2CC=CC(=O)O2)c3ccccc13,6.36
CC(=O)OC[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,4.94
CCN1CCN(CC1)c2nc(nc(n2)N3[C@@H](Cc4c([nH]c5ccccc45)[C@H]3c6ccc(OC)cc6)C(=O)OC)N7CCN(CC)CC7,5.87
COC(=O)[C@H]1Cc2c([nH]c3ccccc23)[C@@H](N1c4nc(nc(n4)N5CCN(C)CC5)N6CCN(C)CC6)c7ccc(OC)cc7,4.96
CCOC(=O)c1c2C(=O)c3cccnc3C(=O)c2n4ccccc14,6.02
CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](Oc2ccc3CC(C(=O)Oc3c2C)n4cc(nn4)c5ccccc5)OC1(C)C,4.19
Fc1ccc(cc1Cl)N2Cc3ccccc3OP2(=O)C(c4ccc(Cl)cc4)P5(=O)Oc6ccccc6CN5c7ccc(F)c(Cl)c7,4.84
Br.CCCCn1c2ccccc2c3cc(nc(C)c13)C(=O)NCCO,4.01
COC1=C[C@@H]2N(O[C@@H](C1=O)C3=C2c4c(CC[C@@H]3NC(=O)C)cc(OC)c(OC)c4OC)c5ccccn5,7.77
CCN(CC)C(=S)SC(CC(=O)c1ccccc1)c2ccc(C)cc2,4.7
CCN(CC)C(=S)SC(CC(=O)c1ccccc1)c2ccc(F)cc2,6.16
Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2ccc(Br)cc2,5.61
Cc1ccc(cc1C)C2=NN(C(C2)c3ccc(cc3)[N+](=O)[O-])C(=S)N,6.02
[Br-].CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OCCC[n+]6cccc(C)c6)cc15)[C@@](O)(CC)C(=O)OC4,6.96
CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(OCCCn6ccnc6)cc15)[C@@](O)(CC)C(=O)OC4,6.8
[O-][N+](=O)c1ccc(cc1)C(=O)NC(=S)Nc2nc3cc(ccc3s2)[N+](=O)[O-],4.45
Nc1ccc2sc(NC(=S)NC(=O)c3ccc(cc3)[N+](=O)[O-])nc2c1,4.48
C[C@@H](NP(=O)(OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N2C=CC(=O)NC2=O)Oc3ccccc3)C(=O)OCc4ccccc4,4.3
CC1Cc2cc3cc(O)c(c(O)c3c(O)c2C(=O)O1)c4c(O)cc5cc6CC(C)OC(=O)c6c(O)c5c4O,4.1
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]4[C@H]5[C@@H](CC[C@@]5(CC[C@@]34C)[C@@H]6OC(=O)C[C@H]6C[N+](=O)[O-])C(=C)C)C1(C)C,4.59
Oc1ccc(cc1O)C(=O)OCCCCCCCCCOC(=O)c2ccc(O)c(O)c2,4.55
Oc1ccc(cc1O)C(=O)OCCCCCCOC(=O)c2ccc(O)c(O)c2,4.16
COc1cc(ccc1O)C(=O)OCCCCCCOC(=O)c2ccc(O)c(OC)c2,4.41
Nc1ccc2sc(NC(=S)NC(=O)N3CCOCC3)nc2c1,4.69
CCCCCCCCC#CC1=CN(C\C=C/CN2C(=O)c3ccccc3C2=O)C(=O)NC1=O,4.19
CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](Oc2ccc3CC(C(=O)Oc3c2C)n4cc(nn4)c5ccc(OC)c(c5)c6cccc(OC)c6)OC1(C)C,4.88
CC(=O)Oc1ccc2C=C(C(=O)Oc2c1C)n3cc(nn3)c4c[nH]c5ccccc45,5.13
CCN(CC)CCNCc1cc2c3ccccc3n(Cc4ccccc4)c2cn1,4.17
CCCCn1c2ccccc2c3cc(CNCCCN(CC)CC)ncc13,4.19
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,7.3519999999999985
COc1ccc2[nH]c(C)c(Sc3cc(OC)c(OC)c(OC)c3)c2c1,7.75
CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](OC(O)[C@H]5O[C@@]45[C@]13C)c6cocc6,4.32
CO[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](OC(=O)[C@H]5O[C@@]45[C@]13C)c6cocc6,4.41
Cl.O=C1CN(CCN2CCCC2)C(=O)C3(CSC4=C3C(=O)c5ccccc5C4=O)N1,7.4
NCCCN1CC(=O)NC2(CSC3=C2C(=O)c4ccccc4C3=O)C1=O.OC(=O)C(F)(F)F,6.52
NCCN1CC(=O)NC2(CSC3=C2C(=O)c4ccccc4C3=O)C1=O.OC(=O)C(F)(F)F,7.33
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](NCCc4cnc[nH]4)[C@@]5(O)C[C@@H](O)CC[C@]5(C)[C@H]3CC[C@]12C,5.64
Cl.CCCCCCCCCCCCCCCCC(=O)N\N=C(/CO)\[C@@]1(O)C[C@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3C1,5.6325
Cl.CCCCC\C=C/C\C=C/CCCCCCCC(=O)N\N=C(/CO)\[C@@]1(O)C[C@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3C1,4.693333333333333
Cl.COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)\C(=N\NC(=O)CCCCCCCC(=O)O[C@@H]6C[C@H](C)CC[C@H]6C(C)C)\CO,5.166666666666667
COC1=C(CC(O)C(=C)C)C(=O)c2c(O)ccc(OC)c2C1=O,5.26
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]4[C@H]5[C@@H](CC[C@@]5(CC[C@@]34C)[C@H]6CC(=C)C(=O)O6)C(=C)C)C1(C)C,4.97
CCCCCCCCCC[C@@H](O)[C@H]1CC[C@@H](O1)[C@H](O)CCCCCCCCCCCCCCCCC2=C[C@H](C)OC2=O,5.48
CCC(C)SSC(=S)N(CC)CC,6.35
C[C@@H]1C[C@H](OC(=O)C)[C@H](OC(=O)C)[C@@]2(C)[C@H](C[C@@H]3[C@@H](OC(=O)c4ccccc4)[C@]12OC3(C)C)OC(=O)c5ccccc5,4.27
Brc1ccc2C(=O)NC(=O)\C(=C/Nc3ccc(CN4CCCCC4)cc3)\c2c1,5.51
CN1CCN(CC1)c2ccc(N\C=C\3/C(=O)NC(=O)c4ccc(cc34)n5cccc5)cc2,5.64
CC(=CCOc1ccc(cc1)C2CC2c3nnc4c5ccccc5cnn34)C,4.72
COC(=O)[C@H](C)NP(=O)(OCCCNC(=O)C(C)c1cccc(c1)C(=O)c2ccccc2)Oc3ccc(Cl)cc3,4.85
COc1cc2ncnc(N(C)c3ccc(C)c(Br)c3)c2cc1OC,5.0
CC(=O)c1oc2C(=O)c3c(O)cccc3C(=O)c2c1,5.58
CO[C@@]1(C)OC(=O)C=C1[C@@H]2CC[C@@](C)(Cl)[C@H](Br)C2,4.05
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,4.66625
O=C1NC=Nc2c1c(cn2c3ccc(cc3)S(=O)(=O)Nc4nccs4)c5ccccc5,5.21
Nc1ncnc2c1c(cn2c3ccc(cc3)S(=O)(=O)Nc4nccs4)c5ccccc5,5.19
OC(=O)CCC(=O)Nc1c(C#N)c(cn1c2ccc(cc2)S(=O)(=O)Nc3ccccn3)c4ccccc4,5.08
NC1=NC(=O)Nc2c1c(cn2c3ccc(cc3)S(=O)(=O)Nc4nccs4)c5ccccc5,5.08
Cl.COc1ccc(\C=C/c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,7.6
COc1ccc(cc1OP(=O)(OCc2ccccc2)OCc3ccccc3)C4CC4c5cc(OC)c(OC)c(OC)c5,4.97
COc1ccc(cc1NC(=O)[C@@H](N)CO)C2CC2c3cc(OC)c(OC)c(OC)c3,7.2
COc1cc(ccc1OCc2ccccc2)c3oc(nn3)c4cn(C)c5ccccc45,4.45
CCCC1=CC(=O)Oc2cc(c3C=CC(C)(C)Oc3c12)c4cc5ccccc5s4,4.64
CC1=CC(=O)Oc2cc(c3C=CC(C)(C)Oc3c12)c4ccc(NS(=O)(=O)C)cc4,5.19
Cc1ccc2C(=O)C(=COc2c1)CSC(=S)N3CCCCC3,6.1
CCC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C6=CCCCC6)C=C(C)C)C(=C1C5(C)C)C,9.52
CCC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C6CCCCC6)C=C(C)C)C(=C1C5(C)C)C,9.0
COc1ccnc(CN2CC(=O)N(CC(C)C)c3c(Cl)nc(N)nc23)c1OC,7.0
CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(=O)CCCCCCC,5.43
CSCCNC1=C(F)C(=O)c2c(F)c(F)c(F)c(F)c2C1=O,5.615
CC(NC1=C(F)C(=O)c2c(F)c(F)c(F)c(F)c2C1=O)SSC(C)NC3=C(F)C(=O)c4c(F)c(F)c(F)c(F)c4C3=O,5.335
CSSc1cccc[n+]1[O-],6.05
C[C@H](C[C@@H](O)C=C(C)C)[C@H]1CC[C@@]2(C)[C@@H]3C=C[C@@]45OC[C@]3(CC[C@]12C)[C@@H]4CC[C@H](O)C5(C)C,4.51
COc1cc(NC(C)CCCNC(=O)NO)c2ncccc2c1,4.36
COc1cc(NC(C)CCCN)c2ncccc2c1,4.855
Oc1ccc(cc1)N(C(=O)c2ccc(O)cc2)c3ccc(O)cc3,8.28
CC(Cc1ccc(O)c(O)c1)C(C)Cc2ccc(O)c(O)c2,4.84
CN(C)c1cc(N)c2c(c3ccccc3)c(c4ccccc4)n(CC=C)c2n1,5.04
C[C@]12[C@H](O)C[C@H]3[C@@H](CC[C@H]4C[C@H]5O[C@@H]6O[C@H](CO)C[C@@H](O)[C@]6(O)O[C@@H]5C[C@]34CO)[C@@]1(O)CC[C@@H]2C7=CC(=O)OC7,6.52
Nc1cc(nc2sc(c3ccccc3)c(c4ccccc4)c12)N5CCCC5,4.86
CCCCCCCCCCCCCCNC(=O)[C@H](CO)NC(=O)C(C)(C)C,5.065
CCCCCCCCCCCCCCNC(=O)[C@H](CO)NCc1ccccc1,5.0600000000000005
COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@H]4[C@@]3(C)CC[C@H]5[C@H](CO[C@@H]6O[C@@H](C)[C@H](OC(=O)C)[C@@H](O)[C@H]6O)[C@H](C[C@H](O)[C@]45C)OC(=O)C)[C@H]2C1,6.22
CCC(C)\C=C\[C@@H](C)[C@H]1CC[C@@H](C2=C[C@H](O)[C@H]3C[C@@H](O)CC[C@]3(C)C2=O)[C@]1(C)CCOC(=O)C,5.215
COC1=C(C\C=C/2\CCc3c(Cl)c(O)cc(O)c3C2=O)C(=O)C(=CC1=O)NC=O,4.93
CC1(C)C[C@]23[C@H]4CC(=O)[C@H]2COC(=O)[C@H]3CC[C@H]14,4.84
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H]5O[C@@H]6O[C@H](CO)C[C@@H](O)[C@]6(O)O[C@@H]5C[C@]34C=O)[C@@]1(O)CC[C@@H]2C7=CC(=O)OC7,6.3
C[C@@H]1C[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@]3(O)O[C@@H]4C[C@@]5(C=O)[C@@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C[C@H]4O[C@@H]3O1,6.52
CC(=O)OC[C@]1(C)[C@H](C[C@H](O)[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2CC=C4[C@H]5C[C@@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O)OC(=O)C,5.22
COC1=C(CCC2Cc3c(Cl)c(O)cc(O)c3C2=O)C(=O)C(=CC1=O)NC=O,4.82
CC(C)C(C)\C=C/[C@@H](C)[C@H]1CC[C@@H](C2=C[C@H](O)[C@H]3C[C@@H](O)CC[C@]3(C)C2=O)[C@]1(C)CCOC(=O)C,5.22
O=S(=O)(Nc1ccc2[nH]c3ccncc3c2c1)c4ccccc4,4.21
NC(=N)N\N=C(\C=C\c1ccc(Br)cc1)/c2ccccc2,6.6
NC(=N)N\N=C(\C=C\c1ccccc1)/c2ccccc2,4.77
NC(=N)N\N=C(\C=C\c1ccc(cc1)c2ccccc2)/c3ccccc3,6.1
NC(=N)N\N=C(\C=C\c1ccccc1)/c2ccc(Cl)cc2,6.46
NC(=N)N\N=C(\C=C\c1ccccc1)/c2ccc(Br)cc2,7.05
COc1ccc(cc1)\C(=N/NC(=N)N)\C=C\c2ccccc2Cl,5.09
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(=O)CCCc5ccc(cc5)N(CCCl)CCCl,4.05
Oc1ccc(cc1)C(=O)c2ccc3NC(=O)Sc3c2,4.02
CSCSSc1cccc[n+]1[O-],6.025
C\C\1=C/CCC2=C[C@@H](C\C(=C\[C@@H]3OC(=O)C(=C)[C@H]3CC1)\C)OC2=O,5.02
COc1ccc(cc1OC2CCCC2)c3noc(n3)c4ccc(F)cc4,5.41
Fc1ccc(NC(=S)NC2CCCCC2OCc3ccccc3)cc1Cl,4.98
COc1cc(OC)c2c(O[C@]3([C@@H](C[C@@H](O)[C@@]23O)c4ccccc4)c5ccccc5)c1,5.0
CCCCCC[C@@H](C)Nc1nc2cc(Cl)c(F)cc2s1,4.715
CCOC(=O)C(=O)N(Cc1ccccc1)c2ccc3O[C@@H](COc4ccc(cc4)C(=N)N)COc3c2,5.02
CC[C@H](C)[C@@H]1NC(=O)CN(C)C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](CC(C)C)OC(=O)\C(=C\C[C@H](OC(=O)[C@@H](C)NC1=O)[C@H](C)[C@H](O)\C(=C\C)\C)\C,5.43
OC(CCc1cccc(c1)c2cccc(c2)c3ccccc3)(P(=O)(O)O)P(=O)(O)O,4.36
OP(=O)(O)C(CNc1ccncc1)P(=O)(O)O,4.64
C[C@]12CC[C@H]3[C@@H]([C@H](O)Cc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,9.81
Nc1nc(N)c(CCCNc2ccc(cc2F)C(=O)NC(CCC(=O)O)C(=O)O)c(O)n1,7.2
CC1(C)[C@H]2CC(=O)[C@@]3(CO2)[C@@H]4CC[C@H](C[C@H]4C(=O)[C@@H](O)[C@H]13)C(=C)C=O,5.5
CC1(C)C=CC(=O)[C@]23CO[C@](O)([C@@H](O)[C@H]12)[C@@]45C[C@@H](CC[C@@H]34)C(=C)[C@H]5O,4.82
CC1(C)C=CC(=O)[C@]23CO[C@](O)([C@@H](O)[C@H]12)[C@@]45C[C@@H](CC[C@@H]34)C(=C)C5=O,6.21
CC1(C)[C@H]2CC(=O)[C@@]3(CO2)[C@@H]4CC[C@@H]5C[C@@]4(C(=O)C(=C13)O)C(=O)C5=C,5.725
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)C(=O)Cc4cc(O)ccc34,10.8
COc1ccc(\C=C/c2cc(OC)c3OCOc3c2)cc1N,5.51
[Na+].OC(C[n+]1cccc(c1)c2ccc([O-])cc2)(P(=O)(O)O)P(=O)(O)[O-],4.43
Clc1ccc(cc1)c2nnc(NC(=O)c3ccccc3)s2,5.31
Clc1ccc(cc1)C(=O)Nc2nnc(s2)c3ccccc3,5.35
CN1C(=O)[C@]23SS[C@@]1(C)C(=O)N2[C@H]4Nc5ccccc5[C@@]4([C@@H]3O)c6c[nH]c7ccccc67,6.64
CN1C(=O)[C@@]23C[C@@]4([C@H](Nc5ccccc45)N2C(=O)[C@]1(CO)SSS3)c6c[nH]c7ccccc67,6.6
[Br-].Brc1ccccc1C[n+]2ccn(c2)c3ccc(cc3)c4oc5ccccc5c4,4.84
CC[C@H](C)[C@@H]1NC(=O)CN(C)C(=O)[C@@H](Cc2ccc(Cl)cc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)OC(=O)\C(=C\C[C@H](OCSC)[C@H](C)[C@H](OC(=O)[C@@H](C)NC1=O)\C(=C\C)\C)\C,8.19
CC[C@H](C)[C@@H]1NC(=O)CN(C)C(=O)[C@@H](Cc2ccc(Cl)cc2)N(C)C(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)OC(=O)\C(=C\C[C@H](OC(=O)[C@@H](C)NC1=O)[C@H](C)[C@H](O)\C(=C\C)\C)\C,10.6
CC\C(=C(/Cc1ccccc1)\c2ccccc2)\c3ccc(OCN4CCOCC4)cc3,4.29
COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c(C)[nH]c2c1,9.05
CC(C)c1cc(Cn2cc(C(=O)C(=O)Nc3cc(C)ns3)c4ccccc24)on1,5.67
COc1c(O)cc2NC(=O)CCc3c(Cl)c(O)cc(O)c3C(=O)OC(C)Cc1c2O,5.92
COc1ccc(cc1)\C(=C(/C#N)\c2ccccc2)\c3ccc(O)cc3,8.265
OB(O)c1ccc(cc1)C(=O)\C=C\c2ccc(F)c(Cl)c2,5.22
Oc1ccc(O)c(CNc2ccc(cc2)C(=O)NCc3ccccc3)c1,4.8
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)C)C=CC2=O)\C)C,5.45
CCCCCCCCCCC(=O)O[C@H]1C[C@]2(CC(=O)O[C@@H]2\C=C(/C)\CCC=C(C)C)C(=O)C=C1,6.11
COC(=O)O[C@H]1C[C@]2(CC(=O)O[C@@H]2\C=C(/C)\CCC=C(C)C)C(=O)C=C1,6.09
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)c3cccc(Cl)c3)C=CC2=O)\C)C,5.36
CC(=O)O[C@H]1C[C@]2(CC(=O)O[C@@H]2\C=C(/C)\CCC(=O)C(=C)C)C(=O)C=C1,5.19
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12CC(=O)C=CC2=O)\C)C,4.58
CO[C@@H]1CC(=O)[C@]2(C[C@@H]1O)CC(=O)O[C@@H]2\C=C(/C)\CCC=C(C)C,5.65
CC1=CN([C@@H]2C[C@H](CO)N(O)C2)C(=O)NC1=O,7.1
ONC(=O)CCCCCCC(=O)c1ccc(cc1)c2ccc(Br)cc2,5.52
CSc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1OS(=O)(=O)N,6.37
FC(F)(F)c1ccc(NC(=O)N2CC2C#N)cc1,5.8533333333333335
COC1=C(OC)\C(=C\Cn2cnc3c(Cl)ncnc23)\OC1=O,4.77
CC(C)C[C@H](NC(=O)OC(C)(C)C)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)C4[C@@](C)([C@@H](O)C[C@H]5OC[C@@]45OC(=O)C)C(=O)[C@H](OC(=O)C)C(=C1C)C2(C)C,7.92
CNC(=O)N1CC1C#N,4.696666666666666
O=C(Nc1cccnc1)N2CC2C#N,5.276666666666666
CCOC(=O)c1[nH]c2ccccc2c1Sc3cc(OC)c(OC)c(OC)c3,7.400000000000001
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)c3cc(F)cc(F)c3)C=CC2=O)\C)C,5.35
CC(=CCC\C(=C\[C@H]1OC(=O)C[C@]12C[C@H](OC(=O)c3cccc(C)c3)C=CC2=O)\C)C,5.69
O=C1C=C2Oc3ccccc3N=C2c4ncccc14,7.19
[Cl-].C1Cc2cc3cccc4Nc5ccccc5c(c34)[n+]2C1,6.82
CC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,7.1452380952380965
Clc1ccc2OC3=CC(=O)c4ncccc4C3=Nc2c1,6.22
CCN(CC)CCCN1C(=O)NC2(CSC3=C2C(=O)c4ccccc4C3=O)C1=O,7.58
Clc1ccc2Nc3c4ccccc4nc5cccc(c2c1)c35,5.78
CCC(C)C(NC(=O)NO)C(=O)NC(c1ccccc1)c2ccccc2,4.75
Oc1ccc(O)c(CNc2ccc(O)c(c2)C(=O)NCCc3ccc(Br)cc3)c1,5.16
CC(=O)NCC(=O)N(CCc1c[nH]c2ccccc12)CC(=O)N\C=C/c3c[nH]c4ccccc34,5.39
Cc1cccc(c1)c2cc(O)c3c(ccc4[nH]ccc34)n2,5.16
CC\C(=C(/c1ccc(O)cc1)\c2ccc(CC(=O)O)cc2)\c3ccccc3,7.31
O\N=C\1/C(=C\2/C(=O)Nc3ccc(F)cc23)/Nc4ccc(F)cc14,5.18
CN(C)CCN1C(=O)c2cccc3cc4ccccc4c(C1=O)c23,7.536666666666666
CC\C(=C(/c1ccc(C)cc1)\c2ccc(OCC(=O)O)cc2)\c3ccccc3,6.7349999999999985
CCC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@H](CC(C)C)NC(=O)OC6CCCCC6)C(=C1C5(C)C)C,8.85
CO[C@H]1[C@H]2OC(=O)[C@@]3(CCCC(C)(C)[C@H]23)c4c(O)c(O)c(cc14)C(C)C,4.51
CC1(C)CC(=O)C2=C(C1)N(C(=C(C#N)C2c3ccc(Cl)cc3)N4C(=O)CCC4=O)c5ccc(cc5)S(=O)(=O)N,4.02
CN1CCN(CC1)C(=O)c2ccc3c(Oc4ccc(Cl)cc4C3(O)c5ccccc5)c2,4.02
CN(C)c1ccc2nc(C)cc(NC(=O)NNc3ccc(cc3)N(CCCl)CCCl)c2c1,5.46
CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(O)cc15)[C@@](O)(CC)C(=O)OC4,6.3599999999999985
FC(F)(F)c1ccc2c(Cl)ccnc2c1,4.2
OC1(C=CC(=O)C=C1)c2cnc3ccccc3c2,6.11
CC(C)(CO)C(=O)SCCOP(=O)(OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N2C=CC(=NC2=O)N)Oc3ccccc3,7.025
OC(=O)c1cc(ccc1O)c2oc(\C=C\3/SC(=O)NC3=O)cc2,4.09
C[C@H](C[C@@H](O)C=C(C)C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C=C4[C@@H](CC[C@H](O)[C@]4(C)CO)[C@]3(C)CC[C@]12C,4.4
Cc1ccc2cc(C#N)c3nc4ccccc4n3c2c1,4.16
COc1ccc(cc1OC)c2nnc(s2)c3c[nH]c4ccccc34,5.17
CCOc1ccc(cc1)C2(C(=O)Nc3c(F)c(F)ccc23)c4ccc(O)cc4,7.96
Oc1ccc(cc1)C2(C(=O)Nc3c(F)c(F)ccc23)c4ccncc4,7.43
Cc1c(Cl)ccc2c1NC(=O)C2(C3CCCCCC3)c4ccc(O)cc4,7.29
Cc1ccc(cc1)C2(C(=O)Nc3c(F)c(F)ccc23)c4ccc(O)cc4,8.77
CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)[C@@H]6CO6,4.63
Cc1ccc(NC(=O)c2ccc(cc2)N(CCCl)CCCl)cc1,6.75
ClCCN(CCCl)c1ccc(cc1)C(=O)Nc2ccccc2Cl,5.39
CCCCCCCCCCCCNC(=O)c1ccc(cc1)N(CCCl)CCCl,4.36
CCOC(=O)CC(=O)C[C@@H](O)[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](OC)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,4.68
CN(C)CCN1C(=O)c2cccc3c(ccc(C1=O)c23)N4CCN(CC4)C(=O)c5ccc(cc5)N6CCN(CC=C(c7ccccc7)c8ccccc8)CC6,4.68
CNc1ccc2C(=O)N(CCCN(C)C)C(=O)c3cccc1c23,5.01
COC(=O)c1[nH]c2ccc(OC)cc2c1Sc3cc(OC)c(OC)c(OC)c3,7.89
CC(=CCC\C(=C\CC\C(=C\CC[C@]1(C)CCc2cc(OC(=O)NC(=O)Oc3ccccc3)cc(C)c2O1)\C)\C)C,5.25
Cl.Cl.NC(=N)c1ccc(cc1)c2nc3ccc(cc3s2)C(=N)N,4.96
C(Sc1oc(nn1)c2ccc(Nc3ccccc3c4oc(SCC5C=CC=C5)nn4)cc2)C6C=CC=C6,6.14
Cl.COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)\C(=N\NC(=O)CC(=O)O[C@@H]6C[C@H](C)CC[C@H]6C(C)C)\CO,5.3566666666666665
CC(CO)(CO)C(=O)SCCOP(=O)(OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N2C=CC(=NC2=O)N)Oc3ccccc3,7.475
Oc1ccc(\C=N\NC2=NC(=O)CS2)cc1,5.78
Cc1cccc(\C=N\NC2=NC(=O)CS2)c1,5.09
O\N=C\1/C(=C\2/C(=O)Nc3ccc(Cl)cc23)/Nc4ccc(O)cc14,4.97
