,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
SUPHD1,0.0,0.0,0.0,0.0,0.0,0.0,1.2389336,0.0,0.074983485,0.0,0.41231072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30747774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1466937,0.21570508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3353705,0.0,0.0,0.03794227,0.0,0.0,0.0,0.19026928,0.0,0.0,0.0,0.0,2.7752569,0.21762644,0.0,0.0,0.0,0.5662629,0.0,0.0,0.0,0.0,0.0,0.55029714,0.0,0.0,0.072362155,0.5273096,0.0,0.0,0.0,0.5102509,0.0,0.0,0.0,0.0,1.526867,0.0,0.0,0.0,1.937814,0.2808066,0.0,0.0,0.0,0.0,1.7833501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68019533,0.0,0.0,0.04552723,0.0,0.0,0.0,0.0,0.0,0.12866218,0.0,0.56180567,3.4388838,4.277342,1.6694164,0.0,0.0,0.0,0.0,0.0,0.9161986,0.0,0.0,0.0,0.0,0.47941402,0.0,0.0,0.0,0.0,0.55736196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988845,0.0,0.0,1.4359037,0.0,0.0,0.0,0.0,0.0,0.0,0.18718818,2.879508,0.0,0.0,0.49481046,0.0,0.0,0.0,0.0,0.0,4.298348,0.0,0.0,3.7271159,0.24628201,0.0,0.0,0.0,0.0,0.0,0.107170604,0.0,0.50106716,0.0,1.8285618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.038434,0.0,0.0,0.0,0.0,0.11597225,0.0,4.0037756,0.0,0.0,2.2481868,0.0,0.0,0.0,1.1280617,1.3097551,0.0,0.0,3.1210637,0.0,6.0331016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121700734,1.6648624,0.0,0.0,0.0,0.0,0.0,0.0,2.5824134,0.0,0.0,2.7855315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0558276,1.1036406,0.0,0.0,0.0,1.5236142,0.0,0.0,0.0,0.0,3.8477354,0.0,0.0,0.0,4.2876086,0.0,0.0,0.0,0.0,0.0,2.6904678,0.0,0.0
SUPM2,0.0,0.0,0.0,0.0,0.0,0.0,1.3579166,0.0,0.08237017,0.0,0.4516248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33636716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5488834,0.23555596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7554502,0.0,0.0,0.041837912,0.0,0.0,0.0,0.20813183,0.0,0.0,0.0,0.0,3.0457299,0.23960082,0.0,0.0,0.0,0.62185895,0.0,0.0,0.0,0.0,0.0,0.6056533,0.0,0.0,0.0808658,0.57738215,0.0,0.0,0.0,0.5603814,0.0,0.0,0.0,0.0,1.6758463,0.0,0.0,0.0,2.125454,0.3070755,0.0,0.0,0.0,0.0,1.957274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74574536,0.0,0.0,0.051052164,0.0,0.0,0.0,0.0,0.0,0.13979103,0.0,0.6150354,3.7718189,4.6900344,1.8317872,0.0,0.0,0.0,0.0,0.0,1.0074159,0.0,0.0,0.0,0.0,0.5259766,0.0,0.0,0.0,0.0,0.61008286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0860767,0.0,0.0,1.5758615,0.0,0.0,0.0,0.0,0.0,0.0,0.20578912,3.1579556,0.0,0.0,0.5405099,0.0,0.0,0.0,0.0,0.0,4.7158656,0.0,0.0,4.0888186,0.2699206,0.0,0.0,0.0,0.0,0.0,0.11672195,0.0,0.5502524,0.0,2.0039313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4296975,0.0,0.0,0.0,0.0,0.12931317,0.0,4.392611,0.0,0.0,2.466463,0.0,0.0,0.0,1.2372348,1.4383749,0.0,0.0,3.4238877,0.0,6.616582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13742349,1.8264489,0.0,0.0,0.0,0.0,0.0,0.0,2.8340178,0.0,0.0,3.0549335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1591873,1.2116941,0.0,0.0,0.0,1.672507,0.0,0.0,0.0,0.0,4.220758,0.0,0.0,0.0,4.703633,0.0,0.0,0.0,0.0,0.0,2.9508803,0.0,0.0
SUPT11,0.0,0.0,0.0,0.0,0.0,0.0,1.3303341,0.0,0.080759294,0.0,0.44250947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32965723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4554577,0.23086219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.657858,0.0,0.0,0.040793877,0.0,0.0,0.0,0.20397,0.0,0.0,0.0,0.0,2.9830284,0.23439364,0.0,0.0,0.0,0.60887754,0.0,0.0,0.0,0.0,0.0,0.5927708,0.0,0.0,0.07880753,0.565696,0.0,0.0,0.0,0.5487774,0.0,0.0,0.0,0.0,1.6412795,0.0,0.0,0.0,2.0818381,0.30109698,0.0,0.0,0.0,0.0,1.9167467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7305414,0.0,0.0,0.049790096,0.0,0.0,0.0,0.0,0.0,0.13740511,0.0,0.6025921,3.6944907,4.5941443,1.7939341,0.0,0.0,0.0,0.0,0.0,0.9862669,0.0,0.0,0.0,0.0,0.5151794,0.0,0.0,0.0,0.0,0.59792805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0634301,0.0,0.0,1.5435182,0.0,0.0,0.0,0.0,0.0,0.0,0.20132044,3.093211,0.0,0.0,0.5300283,0.0,0.0,0.0,0.0,0.0,4.618844,0.0,0.0,4.004861,0.26447752,0.0,0.0,0.0,0.0,0.0,0.11461791,0.0,0.53880054,0.0,1.9631202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.338705,0.0,0.0,0.0,0.0,0.12624702,0.0,4.302106,0.0,0.0,2.4157193,0.0,0.0,0.0,1.211922,1.4085041,0.0,0.0,3.353525,0.0,6.4809475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13380286,1.7889414,0.0,0.0,0.0,0.0,0.0,0.0,2.7754986,0.0,0.0,2.9923918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1352458,1.1865227,0.0,0.0,0.0,1.6379584,0.0,0.0,0.0,0.0,4.1341753,0.0,0.0,0.0,4.607016,0.0,0.0,0.0,0.0,0.0,2.890358,0.0,0.0
SW1088,0.0,0.0,0.0,0.0,0.0,0.0,1.371818,0.0,0.08325828,0.0,0.45631194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.596259,0.23779418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8048387,0.0,0.0,0.0421686,0.0,0.0,0.0,0.21013574,0.0,0.0,0.0,0.0,3.0776398,0.24224304,0.0,0.0,0.0,0.6282519,0.0,0.0,0.0,0.0,0.0,0.61205995,0.0,0.0,0.08185071,0.5832782,0.0,0.0,0.0,0.56621253,0.0,0.0,0.0,0.0,1.6933966,0.0,0.0,0.0,2.1477013,0.31028825,0.0,0.0,0.0,0.0,1.9778141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753524,0.0,0.0,0.051795136,0.0,0.0,0.0,0.0,0.0,0.14120539,0.0,0.6212165,3.8108604,4.738368,1.850697,0.0,0.0,0.0,0.0,0.0,1.018137,0.0,0.0,0.0,0.0,0.53134596,0.0,0.0,0.0,0.0,0.61639744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0973727,0.0,0.0,1.5925033,0.0,0.0,0.0,0.0,0.0,0.0,0.20786527,3.1905568,0.0,0.0,0.54605776,0.0,0.0,0.0,0.0,0.0,4.765179,0.0,0.0,4.131274,0.27268636,0.0,0.0,0.0,0.0,0.0,0.117996,0.0,0.55601037,0.0,2.0244887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4757195,0.0,0.0,0.0,0.0,0.13062501,0.0,4.438084,0.0,0.0,2.4922724,0.0,0.0,0.0,1.2500411,1.4534769,0.0,0.0,3.459426,0.0,6.685158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13927385,1.8454847,0.0,0.0,0.0,0.0,0.0,0.0,2.8635423,0.0,0.0,3.086726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1713201,1.2243662,0.0,0.0,0.0,1.6900064,0.0,0.0,0.0,0.0,4.2646947,0.0,0.0,0.0,4.7525215,0.0,0.0,0.0,0.0,0.0,2.9816823,0.0,0.0
SW1116,0.0,0.0,0.0,0.0,0.0,0.0,1.1872574,0.0,0.0716852,0.0,0.3953244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2947835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9718266,0.20729853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1526694,0.0,0.0,0.036388617,0.0,0.0,0.0,0.18237893,0.0,0.0,0.0,0.0,2.657368,0.20812903,0.0,0.0,0.0,0.5421439,0.0,0.0,0.0,0.0,0.0,0.5265054,0.0,0.0,0.068734944,0.50562614,0.0,0.0,0.0,0.48800895,0.0,0.0,0.0,0.0,1.4618535,0.0,0.0,0.0,1.8559234,0.2692442,0.0,0.0,0.0,0.0,1.7078376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6514024,0.0,0.0,0.043374073,0.0,0.0,0.0,0.0,0.0,0.1233163,0.0,0.5388934,3.293963,4.098089,1.5988473,0.0,0.0,0.0,0.0,0.0,0.87644887,0.0,0.0,0.0,0.0,0.45920253,0.0,0.0,0.0,0.0,0.5343071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464943,0.0,0.0,1.3746086,0.0,0.0,0.0,0.0,0.0,0.0,0.17944351,2.7584965,0.0,0.0,0.47466916,0.0,0.0,0.0,0.0,0.0,4.116545,0.0,0.0,3.5697849,0.23585713,0.0,0.0,0.0,0.0,0.0,0.10281768,0.0,0.47985226,0.0,1.7523444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.867934,0.0,0.0,0.0,0.0,0.11025146,0.0,3.8347366,0.0,0.0,2.153167,0.0,0.0,0.0,1.0806816,1.2540601,0.0,0.0,2.9893866,0.0,5.7791095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115011424,1.594595,0.0,0.0,0.0,0.0,0.0,0.0,2.4728172,0.0,0.0,2.668444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0109384,1.0569658,0.0,0.0,0.0,1.458889,0.0,0.0,0.0,0.0,3.685192,0.0,0.0,0.0,4.1063857,0.0,0.0,0.0,0.0,0.0,2.5767994,0.0,0.0
SW1271,0.0,0.0,0.0,0.0,0.0,0.0,1.2596896,0.0,0.07609678,0.0,0.41916138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31259552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.216368,0.21934153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4081945,0.0,0.0,0.038766008,0.0,0.0,0.0,0.19317417,0.0,0.0,0.0,0.0,2.8216631,0.22158413,0.0,0.0,0.0,0.57603115,0.0,0.0,0.0,0.0,0.0,0.5602452,0.0,0.0,0.07388884,0.53616816,0.0,0.0,0.0,0.51855505,0.0,0.0,0.0,0.0,1.5523272,0.0,0.0,0.0,1.969995,0.28522712,0.0,0.0,0.0,0.0,1.8136544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912456,0.0,0.0,0.04668541,0.0,0.0,0.0,0.0,0.0,0.12993647,0.0,0.57138085,3.4962895,4.3489194,1.6976779,0.0,0.0,0.0,0.0,0.0,0.93188566,0.0,0.0,0.0,0.0,0.48744446,0.0,0.0,0.0,0.0,0.566327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0056181,0.0,0.0,1.4594713,0.0,0.0,0.0,0.0,0.0,0.0,0.19089893,2.9276838,0.0,0.0,0.5024732,0.0,0.0,0.0,0.0,0.0,4.370173,0.0,0.0,3.7896738,0.25013465,0.0,0.0,0.0,0.0,0.0,0.1084254,0.0,0.50980693,0.0,1.8590002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.105976,0.0,0.0,0.0,0.0,0.11833233,0.0,4.0713625,0.0,0.0,2.285834,0.0,0.0,0.0,1.147002,1.3322719,0.0,0.0,3.173537,0.0,6.1339912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12445876,1.6928139,0.0,0.0,0.0,0.0,0.0,0.0,2.625871,0.0,0.0,2.832303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0737528,1.1227322,0.0,0.0,0.0,1.5494115,0.0,0.0,0.0,0.0,3.9120822,0.0,0.0,0.0,4.359297,0.0,0.0,0.0,0.0,0.0,2.7351916,0.0,0.0
SW1353,0.0,0.0,0.0,0.0,0.0,0.0,1.0535153,0.0,0.06327785,0.0,0.3513411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26237014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5198965,0.18517694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6806457,0.0,0.0,0.03213523,0.0,0.0,0.0,0.16221337,0.0,0.0,0.0,0.0,2.3531125,0.18356438,0.0,0.0,0.0,0.47976896,0.0,0.0,0.0,0.0,0.0,0.46458384,0.0,0.0,0.059027076,0.44943872,0.0,0.0,0.0,0.4313683,0.0,0.0,0.0,0.0,1.2941482,0.0,0.0,0.0,1.6446998,0.23974381,0.0,0.0,0.0,0.0,1.5126215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57762104,0.0,0.0,0.037225377,0.0,0.0,0.0,0.0,0.0,0.11047472,0.0,0.47947058,2.9196284,3.634533,1.4165158,0.0,0.0,0.0,0.0,0.0,0.77367276,0.0,0.0,0.0,0.0,0.40717465,0.0,0.0,0.0,0.0,0.4750137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370885,0.0,0.0,1.216724,0.0,0.0,0.0,0.0,0.0,0.0,0.15885618,2.4455454,0.0,0.0,0.42289126,0.0,0.0,0.0,0.0,0.0,3.6469686,0.0,0.0,3.1633162,0.2091707,0.0,0.0,0.0,0.0,0.0,0.092014454,0.0,0.42476135,0.0,1.5553131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4280696,0.0,0.0,0.0,0.0,0.09538248,0.0,3.3979015,0.0,0.0,1.9077269,0.0,0.0,0.0,0.9579424,1.1097404,0.0,0.0,2.649263,0.0,5.1234503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09733555,1.41307,0.0,0.0,0.0,0.0,0.0,0.0,2.1901233,0.0,0.0,2.365772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947878,0.9358608,0.0,0.0,0.0,1.2915004,0.0,0.0,0.0,0.0,3.2657595,0.0,0.0,0.0,3.6386852,0.0,0.0,0.0,0.0,0.0,2.2838273,0.0,0.0
SW1417,0.0,0.0,0.0,0.0,0.0,0.0,1.1984855,0.0,0.07250095,0.0,0.39898467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29759946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.009884,0.2090288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192319,0.0,0.0,0.03652106,0.0,0.0,0.0,0.18410294,0.0,0.0,0.0,0.0,2.6831422,0.21011572,0.0,0.0,0.0,0.54735565,0.0,0.0,0.0,0.0,0.0,0.53161,0.0,0.0,0.069521785,0.5102958,0.0,0.0,0.0,0.49290225,0.0,0.0,0.0,0.0,1.4760675,0.0,0.0,0.0,1.873845,0.27193618,0.0,0.0,0.0,0.0,1.7241511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65771425,0.0,0.0,0.043761563,0.0,0.0,0.0,0.0,0.0,0.12472279,0.0,0.5437956,3.3255618,4.1370354,1.6141366,0.0,0.0,0.0,0.0,0.0,0.88517344,0.0,0.0,0.0,0.0,0.463607,0.0,0.0,0.0,0.0,0.53934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95570195,0.0,0.0,1.3883008,0.0,0.0,0.0,0.0,0.0,0.0,0.18095472,2.7847533,0.0,0.0,0.47923547,0.0,0.0,0.0,0.0,0.0,4.156244,0.0,0.0,3.6039808,0.23816955,0.0,0.0,0.0,0.0,0.0,0.10391834,0.0,0.4844635,0.0,1.7688123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9049642,0.0,0.0,0.0,0.0,0.11156303,0.0,3.8712766,0.0,0.0,2.1738393,0.0,0.0,0.0,1.0910233,1.266164,0.0,0.0,3.017932,0.0,5.8342857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11647794,1.6099181,0.0,0.0,0.0,0.0,0.0,0.0,2.4965246,0.0,0.0,2.6939008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207349,1.0670115,0.0,0.0,0.0,1.4730695,0.0,0.0,0.0,0.0,3.7206168,0.0,0.0,0.0,4.1459193,0.0,0.0,0.0,0.0,0.0,2.601591,0.0,0.0
SW1463,0.0,0.0,0.0,0.0,0.0,0.0,1.2498463,0.0,0.075669296,0.0,0.41592348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31012204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183421,0.2174771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.373773,0.0,0.0,0.038175922,0.0,0.0,0.0,0.19194274,0.0,0.0,0.0,0.0,2.799987,0.21950452,0.0,0.0,0.0,0.5713404,0.0,0.0,0.0,0.0,0.0,0.5553738,0.0,0.0,0.073156625,0.53185135,0.0,0.0,0.0,0.51481706,0.0,0.0,0.0,0.0,1.5405484,0.0,0.0,0.0,1.954906,0.2833463,0.0,0.0,0.0,0.0,1.7993034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68611205,0.0,0.0,0.04595853,0.0,0.0,0.0,0.0,0.0,0.12970985,0.0,0.56667805,3.4694102,4.315178,1.6842103,0.0,0.0,0.0,0.0,0.0,0.92458105,0.0,0.0,0.0,0.0,0.4836321,0.0,0.0,0.0,0.0,0.56206584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99766326,0.0,0.0,1.4487668,0.0,0.0,0.0,0.0,0.0,0.0,0.18893078,2.904905,0.0,0.0,0.4990402,0.0,0.0,0.0,0.0,0.0,4.336613,0.0,0.0,3.7602067,0.24842286,0.0,0.0,0.0,0.0,0.0,0.10814848,0.0,0.50562316,0.0,1.844508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.074023,0.0,0.0,0.0,0.0,0.117123604,0.0,4.0392437,0.0,0.0,2.2681684,0.0,0.0,0.0,1.1381778,1.321704,0.0,0.0,3.148769,0.0,6.086314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12320134,1.6797056,0.0,0.0,0.0,0.0,0.0,0.0,2.6052673,0.0,0.0,2.8101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0653081,1.1134374,0.0,0.0,0.0,1.5371361,0.0,0.0,0.0,0.0,3.8818312,0.0,0.0,0.0,4.325666,0.0,0.0,0.0,0.0,0.0,2.7142017,0.0,0.0
SW1573,0.0,0.0,0.0,0.0,0.0,0.0,1.3179137,0.0,0.07981563,0.0,0.43837434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.413296,0.22869046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61392,0.0,0.0,0.040589433,0.0,0.0,0.0,0.2020636,0.0,0.0,0.0,0.0,2.9545038,0.23217909,0.0,0.0,0.0,0.6031817,0.0,0.0,0.0,0.0,0.0,0.58699036,0.0,0.0,0.07799947,0.56047595,0.0,0.0,0.0,0.5434073,0.0,0.0,0.0,0.0,1.6257032,0.0,0.0,0.0,2.0621002,0.2982366,0.0,0.0,0.0,0.0,1.8987099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235166,0.0,0.0,0.049224745,0.0,0.0,0.0,0.0,0.0,0.13582416,0.0,0.59702045,3.6595118,4.550915,1.7770618,0.0,0.0,0.0,0.0,0.0,0.9766559,0.0,0.0,0.0,0.0,0.5102141,0.0,0.0,0.0,0.0,0.5921284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0532084,0.0,0.0,1.5285562,0.0,0.0,0.0,0.0,0.0,0.0,0.19958237,3.064039,0.0,0.0,0.5250793,0.0,0.0,0.0,0.0,0.0,4.5749826,0.0,0.0,3.9669485,0.26190385,0.0,0.0,0.0,0.0,0.0,0.11345186,0.0,0.5337656,0.0,1.9448006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2976723,0.0,0.0,0.0,0.0,0.12481439,0.0,4.261571,0.0,0.0,2.3927877,0.0,0.0,0.0,1.2005202,1.3951886,0.0,0.0,3.3217838,0.0,6.4197826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13217995,1.7719915,0.0,0.0,0.0,0.0,0.0,0.0,2.749009,0.0,0.0,2.9641669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1244373,1.1754335,0.0,0.0,0.0,1.6223204,0.0,0.0,0.0,0.0,4.0949697,0.0,0.0,0.0,4.5633316,0.0,0.0,0.0,0.0,0.0,2.86288,0.0,0.0
SW1710,0.0,0.0,0.0,0.0,0.0,0.0,1.3394234,0.0,0.081158586,0.0,0.44547516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3318458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4863906,0.2323621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6900887,0.0,0.0,0.041171413,0.0,0.0,0.0,0.2052956,0.0,0.0,0.0,0.0,3.003674,0.23616575,0.0,0.0,0.0,0.61313796,0.0,0.0,0.0,0.0,0.0,0.59695846,0.0,0.0,0.07953888,0.56960815,0.0,0.0,0.0,0.5525792,0.0,0.0,0.0,0.0,1.6527551,0.0,0.0,0.0,2.0963545,0.3030225,0.0,0.0,0.0,0.0,1.9302318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355684,0.0,0.0,0.05021764,0.0,0.0,0.0,0.0,0.0,0.13809551,0.0,0.60664,3.719984,4.6256995,1.8064604,0.0,0.0,0.0,0.0,0.0,0.99319905,0.0,0.0,0.0,0.0,0.5185674,0.0,0.0,0.0,0.0,0.6018919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0708737,0.0,0.0,1.5542775,0.0,0.0,0.0,0.0,0.0,0.0,0.20287266,3.1146033,0.0,0.0,0.53352004,0.0,0.0,0.0,0.0,0.0,4.6510353,0.0,0.0,4.0324764,0.26630813,0.0,0.0,0.0,0.0,0.0,0.115322374,0.0,0.5426102,0.0,1.9766122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3687544,0.0,0.0,0.0,0.0,0.12718818,0.0,4.331954,0.0,0.0,2.4326255,0.0,0.0,0.0,1.22031,1.4183649,0.0,0.0,3.376753,0.0,6.525669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13498399,1.8013116,0.0,0.0,0.0,0.0,0.0,0.0,2.794819,0.0,0.0,3.0129802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1431457,1.1948563,0.0,0.0,0.0,1.6493784,0.0,0.0,0.0,0.0,4.1627564,0.0,0.0,0.0,4.638926,0.0,0.0,0.0,0.0,0.0,2.9103272,0.0,0.0
